id,price,neighbourhood_cleansed,property_type,room_type,bedrooms,bathrooms,accommodates,latitude,longitude,review_scores_rating,availability_365,reviews_per_month,minimum_nights,maximum_nights,price_range
1106534,210.0,Noe Valley,Entire guesthouse,Entire home/apt,2,1,4,37.74498,-122.4367,4.77,278,0.78,30,1125,200-249
42914809,79.0,Western Addition,Room in hotel,Private room,1,1,2,37.77822,-122.42418,4.36,364,2.94,1,1125,50-99
32783075,104.0,Outer Mission,Entire rental unit,Entire home/apt,1,1,2,37.73135757446289,-122.44217681884766,5.0,311,0.09,30,1125,100-149
1041491023240067897,235.0,Outer Mission,Entire home,Entire home/apt,3,3,5,37.7328,-122.44816,5.0,161,1.82,2,30,200-249
662389107055100097,55.0,Downtown/Civic Center,Private room in rental unit,Private room,1,1,2,37.78911,-122.41531,4.2,360,3.94,1,28,50-99
1080418005840968291,273.0,Financial District,Room in hotel,Private room,1,1,2,37.792699,-122.39212,4.75,80,1.26,1,365,250-299
26095551,296.0,Twin Peaks,Entire home,Entire home/apt,2,1,4,37.74787,-122.44669,4.91,43,0.66,3,29,250-299
613738687146543070,235.0,Noe Valley,Entire guest suite,Entire home/apt,2,1,4,37.75469,-122.43738,4.97,123,3.92,4,28,200-249
628157979583475896,350.0,West of Twin Peaks,Entire home,Entire home/apt,4,2,6,37.736,-122.449608,5.0,22,0.15,3,365,300-349
41668132,200.0,Haight Ashbury,Entire condo,Entire home/apt,1,1,3,37.76882,-122.44876,5.0,17,1.15,2,10,150-199
183859,229.0,Glen Park,Entire rental unit,Entire home/apt,2,1,4,37.73604,-122.43777,4.88,266,2.38,3,28,200-249
542007536641692133,229.0,Haight Ashbury,Entire guest suite,Entire home/apt,1,1,4,37.76645,-122.44793,4.97,83,3.37,2,365,200-249
48202229,80.0,Russian Hill,Entire rental unit,Entire home/apt,0,1,2,37.8026,-122.41622,4.43,172,0.2,30,120,50-99
5037937,310.0,West of Twin Peaks,Entire home,Entire home/apt,3,2,6,37.73563,-122.45,4.76,120,0.23,2,30,300-349
815411348579802194,280.0,Western Addition,Entire rental unit,Entire home/apt,1,1,2,37.78946,-122.42328,5.0,336,0.1,30,300,250-299
46175388,120.0,Nob Hill,Entire rental unit,Entire home/apt,1,1,4,37.79455,-122.4142,5.0,291,0.03,30,1125,100-149
48547658,190.0,Russian Hill,Entire rental unit,Entire home/apt,2,1,5,37.79954,-122.41752,4.33,310,0.22,30,1125,150-199
1036860,270.0,Russian Hill,Entire rental unit,Entire home/apt,2,1,4,37.80463,-122.42012,4.95,39,0.16,2,7,250-299
673970511185981208,275.0,Russian Hill,Entire condo,Entire home/apt,2,2,3,37.79871276766752,-122.42143673456302,5.0,107,0.17,30,365,250-299
31855825,170.0,Nob Hill,Entire rental unit,Entire home/apt,1,1,3,37.79442,-122.4146,4.75,309,1.26,30,365,150-199
39204707,75.0,Russian Hill,Entire rental unit,Entire home/apt,0,1,2,37.79658,-122.42,4.0,178,0.23,30,1125,50-99
846600084808777574,372.0,Nob Hill,Entire rental unit,Entire home/apt,3,1,5,37.79323179265031,-122.41243964527465,4.95,64,2.6,3,7,350-399
35493829,139.0,Downtown/Civic Center,Room in boutique hotel,Hotel room,1,1,2,37.78527,-122.40864,4.36,0,0.43,1,28,100-149
47982211,268.0,Russian Hill,Entire serviced apartment,Entire home/apt,1,1,4,37.80527,-122.42149,4.85,1,0.71,2,1125,250-299
48061960,75.0,Nob Hill,Entire rental unit,Entire home/apt,1,1,2,37.79042,-122.4168,4.67,70,0.38,30,140,50-99
2564006,100.0,Nob Hill,Entire rental unit,Entire home/apt,0,1,2,37.793583,-122.41539,4.31,365,0.14,30,365,50-99
32570904,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78876,-122.41091,5.0,0,0.03,1,1124,150-199
32543867,160.05,South of Market,Entire rental unit,Entire home/apt,1,1,2,37.77368,-122.40925,5.0,2,0.6,31,1125,150-199
883513655221345479,175.0,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.77768,-122.42149,4.75,9,1.26,2,365,150-199
10156101,339.0,Downtown/Civic Center,Room in boutique hotel,Private room,2,2,4,37.77921,-122.4223,4.83,142,0.67,2,1125,300-349
1099262946158074952,85.0,Nob Hill,Entire rental unit,Entire home/apt,0,1,2,37.7919759,-122.4161542,4.75,169,1.26,30,365,50-99
13393846,339.0,Downtown/Civic Center,Room in boutique hotel,Private room,2,2,4,37.77864,-122.42226,4.82,140,0.66,2,1125,300-349
39390788,210.0,Chinatown,Room in boutique hotel,Private room,2,1,2,37.79095,-122.4068,4.75,365,1.26,1,28,200-249
687108183726224534,79.0,Downtown/Civic Center,Private room in rental unit,Private room,1,0,2,37.78506,-122.41398,4.61,175,1.48,1,28,50-99
51027403,160.05,Western Addition,Entire condo,Entire home/apt,1,1,3,37.78076,-122.44039,5.0,0,0.24,10,21,150-199
39737261,115.0,Nob Hill,Entire rental unit,Entire home/apt,2,2,4,37.79627,-122.41337,3.0,360,0.1,30,600,100-149
1080418452250181527,299.0,Financial District,Room in hotel,Private room,1,1,2,37.792699,-122.39212,4.75,79,1.26,1,365,250-299
42973015,193.0,Twin Peaks,Entire rental unit,Entire home/apt,3,2,6,37.74758,-122.44562,2.0,296,0.03,30,60,150-199
43310461,269.0,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,4,37.789562,-122.411217,5.0,264,0.07,1,21,250-299
32572501,160.05,Downtown/Civic Center,Room in hotel,Private room,6,1,4,37.78748,-122.4113,5.0,15,0.03,1,1124,150-199
17041687,79.0,Downtown/Civic Center,Room in aparthotel,Private room,1,1,2,37.78514,-122.40785,4.02,74,0.62,1,21,50-99
207980,295.0,Diamond Heights,Shared room in home,Shared room,1,1,8,37.74325,-122.43756,4.82,365,4.02,30,180,250-299
46021069,225.0,Haight Ashbury,Entire guest suite,Entire home/apt,1,1,3,37.76875,-122.44732,5.0,35,2.54,5,45,200-249
818887060432463897,375.0,Presidio Heights,Entire rental unit,Entire home/apt,1,1,2,37.78644230171506,-122.45700637290214,4.75,365,1.26,30,365,350-399
690747695691379997,75.0,Downtown/Civic Center,Private room in rental unit,Private room,1,1,2,37.7863,-122.41617,4.5,173,0.42,1,28,50-99
32577104,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78702,-122.4099,4.91,0,0.36,3,15,150-199
16162625,128.0,Financial District,Room in boutique hotel,Private room,1,1,2,37.78931,-122.40588,4.34,232,3.49,1,365,100-149
1105114856895237817,155.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.78565,-122.40735,4.75,347,1.26,1,365,150-199
45972337,180.0,Haight Ashbury,Entire condo,Entire home/apt,2,2,4,37.76308,-122.44609,4.91,144,0.4,30,180,150-199
34357888,189.0,Castro/Upper Market,Entire guest suite,Entire home/apt,2,1,6,37.758892,-122.437469,4.94,41,2.95,3,90,150-199
16179065,127.0,Noe Valley,Entire rental unit,Entire home/apt,0,1,2,37.75375,-122.43739,4.91,365,0.52,30,180,100-149
32590109,160.05,Downtown/Civic Center,Room in hotel,Private room,6,1,4,37.78807,-122.40925,4.73,0,0.54,2,10,150-199
746753780293591665,99.0,Nob Hill,Private room in rental unit,Private room,1,1,1,37.79239,-122.41207,5.0,96,0.07,30,90,50-99
567473810469627436,39.0,Downtown/Civic Center,Shared room in hostel,Shared room,1,1,1,37.78464,-122.41088,4.64,351,5.08,1,1125,0-49
29825323,145.0,Haight Ashbury,Entire rental unit,Entire home/apt,2,1,4,37.7705,-122.43806,4.75,221,1.26,30,1125,100-149
32045868,195.0,Western Addition,Entire home,Entire home/apt,2,1,4,37.78267,-122.44357,4.55,335,0.19,30,1125,150-199
1076516973154471258,233.0,Western Addition,Entire home,Entire home/apt,3,2,8,37.78415,-122.43906,4.75,192,1.26,1,365,200-249
18690689,160.05,Bayview,Private room in townhouse,Private room,1,1,2,37.72693,-122.3706,5.0,0,0.06,30,1125,150-199
1105957600284330865,58.0,Outer Sunset,Private room in home,Private room,1,1,1,37.76318303543941,-122.48980422859252,4.75,266,1.26,5,365,50-99
754360175033409427,189.0,Parkside,Entire rental unit,Entire home/apt,2,1,4,37.74397347098829,-122.49263299947508,5.0,268,2.94,2,365,150-199
645130050229360524,262.0,Parkside,Entire home,Entire home/apt,3,2,6,37.74098365821647,-122.49143978199496,4.97,148,3.61,2,10,250-299
773498117232132163,401.0,Outer Sunset,Entire home,Entire home/apt,4,2,8,37.75728,-122.49626,5.0,0,0.61,3,27,400-449
18828466,160.05,Bayview,Entire home,Entire home/apt,3,1,6,37.73333,-122.39363,5.0,0,0.05,30,1125,150-199
18794629,160.05,Haight Ashbury,Private room in hostel,Private room,1,1,4,37.76944,-122.44992,4.8,0,0.73,1,25,150-199
1070636147393610017,51.0,Excelsior,Private room in home,Private room,1,1,2,37.7145606,-122.4345479,5.0,164,1.0,1,365,50-99
45805136,79.0,Crocker Amazon,Private room in home,Private room,1,1,2,37.71137,-122.43826,4.96,46,5.24,2,14,50-99
1105930789630462830,53.0,Outer Sunset,Private room in home,Private room,1,1,1,37.763765604002735,-122.48764799557706,4.75,86,1.26,5,365,50-99
31762328,110.0,Visitacion Valley,Private room in guest suite,Private room,1,1,2,37.7125,-122.41461,4.94,44,0.78,5,28,100-149
881280533664402790,450.0,Western Addition,Entire rental unit,Entire home/apt,2,1,6,37.77700513245724,-122.42477826104484,5.0,191,1.16,1,365,400-449
16068498,93.0,Haight Ashbury,Entire rental unit,Entire home/apt,0,1,2,37.77139,-122.45172,4.2,156,0.12,30,365,50-99
2333128,195.0,Western Addition,Entire rental unit,Entire home/apt,2,1,4,37.77882,-122.43754,4.93,50,1.36,5,180,150-199
8164773,210.0,Haight Ashbury,Entire rental unit,Entire home/apt,1,1,4,37.77206,-122.44957,4.91,35,0.42,30,90,200-249
42956000,60.0,Inner Richmond,Entire rental unit,Entire home/apt,0,1,1,37.77663,-122.456,5.0,97,0.07,30,90,50-99
1047874272427081887,165.0,Haight Ashbury,Entire condo,Entire home/apt,1,2,2,37.76992,-122.43954,4.75,244,1.26,30,1125,150-199
901058011444348770,399.0,Western Addition,Entire condo,Entire home/apt,2,2,6,37.78577,-122.43339,5.0,10,1.29,1,365,350-399
897034001270746931,134.0,Mission,Private room in home,Private room,1,1,1,37.76082510952615,-122.41796214197512,5.0,301,0.22,7,365,100-149
19012658,160.05,Noe Valley,Private room in rental unit,Private room,2,1,1,37.75568,-122.42606,5.0,0,0.06,30,120,150-199
963769989449672642,336.0,Western Addition,Entire home,Entire home/apt,3,3,8,37.77035810389658,-122.42925991848392,5.0,103,1.29,2,30,300-349
42592662,120.0,Nob Hill,Private room in condo,Private room,1,1,1,37.79035,-122.42169,4.75,279,1.26,31,1125,100-149
851690455634007798,150.0,Outer Mission,Entire home,Entire home/apt,4,2,6,37.71046899777864,-122.44916272232462,4.75,365,1.26,30,365,100-149
501770,220.0,Haight Ashbury,Entire rental unit,Entire home/apt,1,1,2,37.77252,-122.43846,4.86,365,0.77,365,1125,200-249
16331804,129.0,Crocker Amazon,Entire home,Entire home/apt,1,1,5,37.71255,-122.43765,4.86,364,1.1,30,1125,100-149
41880418,125.0,Western Addition,Entire home,Entire home/apt,2,2,4,37.77955,-122.44148,4.3,279,0.21,60,150,100-149
19023994,160.05,South of Market,Entire condo,Entire home/apt,1,1,2,37.78037,-122.40999,4.4,0,0.07,30,1125,150-199
49273836,74.0,Haight Ashbury,Entire rental unit,Entire home/apt,1,1,2,37.77279,-122.44738,4.86,126,0.42,30,1125,50-99
616256864598561297,234.0,Western Addition,Entire rental unit,Entire home/apt,3,1,6,37.774364,-122.431107,5.0,83,0.59,4,365,200-249
19084255,160.05,Bayview,Private room in home,Private room,1,1,1,37.73545,-122.39639,4.75,0,1.26,30,30,150-199
30131296,160.05,Western Addition,Private room in rental unit,Private room,1,1,2,37.77851,-122.4389,4.75,0,1.26,30,1125,150-199
637597877036974745,449.0,Western Addition,Entire condo,Entire home/apt,2,2,5,37.775333,-122.429604,4.93,332,0.74,5,60,400-449
19163190,160.05,Bernal Heights,Entire home,Entire home/apt,3,1,8,37.73445,-122.41832,5.0,0,0.1,3,10,150-199
39754090,249.0,Castro/Upper Market,Entire home,Entire home/apt,2,1,4,37.76634,-122.43587,5.0,132,0.16,30,1125,200-249
27898470,160.05,Mission,Entire loft,Entire home/apt,1,1,4,37.76371,-122.413,4.0,0,0.02,30,1125,150-199
46549103,345.0,Ocean View,Entire home,Entire home/apt,3,2,6,37.71419,-122.46089,4.83,254,1.78,2,1125,300-349
41545787,73.0,Mission,Room in hotel,Private room,1,1,2,37.76735,-122.42075,4.29,355,0.53,1,1125,50-99
807528113297316410,250.0,Russian Hill,Private room in rental unit,Private room,1,1,2,37.80244148276548,-122.41350014233429,4.75,55,1.26,2,28,200-249
49181984,140.0,Nob Hill,Private room in condo,Private room,1,1,2,37.79377,-122.42225,5.0,90,0.15,30,90,100-149
40006970,141.0,Western Addition,Entire rental unit,Entire home/apt,1,1,3,37.77713,-122.43008,4.78,154,0.4,30,1125,100-149
41477788,130.0,Ocean View,Entire rental unit,Entire home/apt,2,1,4,37.72332,-122.45671,4.75,93,1.26,30,90,100-149
565239150554060242,81.0,Financial District,Room in hotel,Private room,1,1,2,37.78932,-122.4041,4.29,358,1.88,1,1125,50-99
28462004,160.05,Bernal Heights,Entire condo,Entire home/apt,3,1,6,37.74388,-122.42237,5.0,0,0.12,30,1125,150-199
28712209,160.05,Bayview,Entire condo,Entire home/apt,2,1,2,37.72727,-122.36859,4.75,0,1.26,31,360,150-199
15604207,80.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.79203,-122.42119,5.0,365,0.02,30,1125,50-99
39964120,244.0,Outer Mission,Entire condo,Entire home/apt,3,1,5,37.71605,-122.45002,5.0,318,0.21,2,7,200-249
15904098,47.0,Financial District,Room in boutique hotel,Private room,1,0,2,37.78931,-122.40588,4.42,144,0.43,1,365,0-49
28164026,160.05,Mission,Entire rental unit,Entire home/apt,2,1,4,37.75865,-122.42195,4.75,0,1.26,30,120,150-199
1598872,244.0,Western Addition,Entire condo,Entire home/apt,1,1,2,37.77162,-122.43124,4.97,19,0.3,14,29,200-249
45956682,92.0,Haight Ashbury,Entire rental unit,Entire home/apt,1,1,2,37.77251,-122.44478,4.9,120,0.31,30,365,50-99
48111367,55.0,West of Twin Peaks,Private room in guest suite,Private room,1,1,1,37.73595,-122.45427,4.66,257,1.37,1,28,50-99
894901784885880370,262.0,Western Addition,Entire home,Entire home/apt,2,2,6,37.772,-122.42783,5.0,73,1.72,2,30,250-299
28384050,160.05,Excelsior,Private room in home,Private room,1,1,4,37.73053,-122.40522,4.69,0,0.87,1,5,150-199
28803800,160.05,Mission,Private room in rental unit,Private room,1,1,4,37.756248,-122.409508,4.86,0,3.09,1,29,150-199
900793022546882454,120.0,Western Addition,Entire rental unit,Entire home/apt,1,1,2,37.770767378805125,-122.42748343483974,5.0,238,0.49,30,365,100-149
12467839,60.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.7919,-122.41946,4.8,365,0.18,30,1125,50-99
39009446,160.05,Parkside,Entire home,Entire home/apt,3,1,4,37.73536,-122.49249,4.73,126,0.22,30,364,150-199
19388714,160.05,North Beach,Entire rental unit,Entire home/apt,2,1,3,37.80326,-122.40578,5.0,0,0.04,30,95,150-199
39225843,160.05,Downtown/Civic Center,Entire rental unit,Entire home/apt,1,1,4,37.78225,-122.42375,4.75,0,1.26,90,120,150-199
1043748646220165881,112.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7877337,-122.4107138,4.69,107,17.5,1,365,100-149
39368926,160.05,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,1,1,2,37.78986,-122.40903,4.67,0,0.06,2,7,150-199
940731218281629840,200.0,Western Addition,Entire rental unit,Entire home/apt,3,1,6,37.77235,-122.42926,5.0,92,0.68,30,180,150-199
702108301396583218,85.0,Outer Sunset,Entire guest suite,Entire home/apt,1,1,3,37.75601,-122.50091,4.75,269,0.83,30,1125,50-99
1040248789035116162,101.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7873598,-122.4096741,4.5,108,2.93,1,365,100-149
28712636,315.0,Outer Sunset,Entire home,Entire home/apt,3,2,8,37.76072,-122.49188,4.84,119,4.57,2,28,300-349
1080417739045373107,239.0,Financial District,Room in hotel,Private room,1,1,2,37.792699,-122.39212,4.75,76,1.26,1,365,200-249
23303083,209.0,Castro/Upper Market,Entire condo,Entire home/apt,2,1,4,37.76531,-122.42814,4.97,65,0.43,4,10,200-249
19637695,160.05,Mission,Private room in rental unit,Private room,1,1,1,37.75524,-122.42525,4.75,0,1.26,30,120,150-199
19491493,160.05,Parkside,Entire guest suite,Entire home/apt,3,1,5,37.74161,-122.4957,4.0,261,0.01,30,730,150-199
38956896,160.05,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,1,1,3,37.78687,-122.41005,5.0,0,0.06,2,7,150-199
8793569,128.0,Castro/Upper Market,Private room in home,Private room,1,1,1,37.7566,-122.42638,4.7,35,1.06,2,365,100-149
39464601,160.05,Downtown/Civic Center,Room in boutique hotel,Private room,1,1,2,37.78707,-122.41269,4.5,0,0.09,1,28,150-199
1097333376050873484,73.0,Chinatown,Room in hotel,Private room,1,1,2,37.79142,-122.40509,4.75,243,1.26,1,365,50-99
10784554,238.0,Western Addition,Entire condo,Entire home/apt,2,1,4,37.77417,-122.42751,4.95,133,0.3,5,28,200-249
51290168,75.0,Outer Mission,Private room in home,Private room,1,1,3,37.72871,-122.44349,4.75,365,1.26,30,365,50-99
3672198,82.0,Russian Hill,Entire rental unit,Entire home/apt,1,1,2,37.79688,-122.42296,4.84,278,1.11,30,120,50-99
35125616,217.0,Outer Mission,Entire rental unit,Entire home/apt,2,1,4,37.71901,-122.44567,4.81,175,0.54,30,180,200-249
54231080,318.0,South of Market,Private room in townhouse,Private room,2,2,4,37.78396,-122.39382,5.0,200,0.52,1,15,300-349
17188701,60.0,Nob Hill,Private room in rental unit,Private room,1,1,1,37.79011,-122.42138,4.83,246,0.14,30,1125,50-99
19658833,160.05,Inner Richmond,Entire condo,Entire home/apt,2,1,4,37.77611,-122.47063,4.8,0,0.19,7,28,150-199
19813606,160.05,Pacific Heights,Entire condo,Entire home/apt,1,1,2,37.79474,-122.42656,4.8,0,0.06,1000,1125,150-199
19849866,160.05,Chinatown,Room in boutique hotel,Private room,1,1,2,37.79056,-122.4071,4.0,364,0.07,2,1125,150-199
20002651,160.05,Nob Hill,Private room in home,Private room,1,1,2,37.79234,-122.41965,4.67,0,0.04,365,450,150-199
26572144,160.05,Haight Ashbury,Private room in hostel,Private room,1,1,3,37.76942,-122.44991,4.87,0,0.78,1,25,150-199
39343373,160.05,Downtown/Civic Center,Entire condo,Entire home/apt,1,1,4,37.7777,-122.42161,5.0,0,0.04,3,4,150-199
39322308,160.05,Downtown/Civic Center,Entire serviced apartment,Entire home/apt,1,1,3,37.78683,-122.41116,5.0,0,0.1,2,7,150-199
11605954,325.0,West of Twin Peaks,Entire home,Entire home/apt,3,1,6,37.72775,-122.46422,4.91,262,0.67,2,28,300-349
838524167168284661,135.0,Western Addition,Entire townhouse,Entire home/apt,2,1,4,37.78799039040068,-122.43226666469832,5.0,216,0.38,30,1125,100-149
48605702,165.0,Western Addition,Entire rental unit,Entire home/apt,2,1,3,37.77867,-122.42667,5.0,347,0.2,90,730,150-199
15060615,195.0,Ocean View,Entire home,Entire home/apt,2,1,4,37.71597,-122.45397,4.65,94,0.31,3,30,150-199
50242959,245.0,Outer Sunset,Entire home,Entire home/apt,2,1,4,37.75581,-122.48659,5.0,4,1.17,3,90,200-249
5031660,120.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.79258,-122.42105,4.78,365,0.18,30,999,100-149
821038767329256107,420.0,Western Addition,Entire condo,Entire home/apt,3,2,6,37.774772133259965,-122.43068266307584,5.0,5,0.17,4,30,400-449
17626927,90.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.79181,-122.41943,5.0,364,0.04,30,1125,50-99
41544571,139.0,North Beach,Room in hotel,Private room,1,1,2,37.80095,-122.40801,4.18,291,0.32,1,1125,100-149
22229654,139.0,Outer Sunset,Entire guest suite,Entire home/apt,2,1,4,37.75771,-122.50032,4.88,153,4.58,1,12,100-149
28919893,160.05,Outer Richmond,Entire home,Entire home/apt,2,1,4,37.77171,-122.50856,4.88,0,0.84,1,30,150-199
11241509,120.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.79043,-122.41993,4.71,96,0.25,30,1125,100-149
22715454,203.0,Outer Sunset,Entire home,Entire home/apt,3,1,6,37.76118,-122.50104,4.77,106,1.42,2,90,200-249
11452461,185.0,Parkside,Entire home,Entire home/apt,1,1,2,37.74058390832144,-122.49119992320044,4.75,242,1.26,30,150,150-199
1009054533702714697,150.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.7884146,-122.4215935,4.0,280,0.23,2,360,100-149
29007305,160.05,Mission,Entire rental unit,Entire home/apt,1,1,3,37.76741,-122.42126,4.75,0,1.26,30,32,150-199
28208579,155.0,Potrero Hill,Private room in home,Private room,1,1,2,37.7605,-122.39524,5.0,172,2.64,4,16,150-199
934138232748719667,43.0,Downtown/Civic Center,Room in hotel,Private room,1,1,2,37.77796140876117,-122.42258036077357,4.75,364,1.26,1,1125,0-49
707325626316519580,282.0,Outer Sunset,Entire home,Entire home/apt,3,1,6,37.7548113,-122.4902623,4.81,275,4.07,1,29,250-299
11241809,100.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.792,-122.4193,4.52,357,0.28,30,1125,50-99
5025420,100.0,Nob Hill,Private room in rental unit,Private room,1,1,2,37.79089,-122.42153,4.43,279,0.07,30,1125,50-99
29135958,160.05,Outer Mission,Private room in home,Private room,2,1,3,37.72996,-122.45035,4.75,0,1.26,31,180,150-199
29107044,160.05,Inner Sunset,Entire rental unit,Entire home/apt,2,1,3,37.75554,-122.46512,4.75,0,1.26,365,1125,150-199
36910851,47.0,Nob Hill,Private room in home,Private room,1,5,1,37.79117,-122.42067,5.0,365,0.03,365,1125,0-49
50901173,180.0,Western Addition,Entire rental unit,Entire home/apt,1,1,4,37.78408,-122.44227,4.71,292,1.26,30,1125,150-199
45595687,134.0,South of Market,Private room in serviced apartment,Private room,1,1,2,37.77538,-122.41625,4.47,0,2.79,1,30,100-149
2077982,130.0,Western Addition,Entire rental unit,Entire home/apt,2,1,2,37.77996,-122.43837,4.48,244,0.97,30,120,100-149
19950230,160.05,Potrero Hill,Entire guest suite,Entire home/apt,2,1,2,37.75406,-122.40196,4.92,0,0.69,1,1125,150-199
20121985,160.05,Nob Hill,Private room in home,Private room,1,1,1,37.79234,-122.41965,4.0,0,0.03,365,450,150-199
7562249,185.0,Western Addition,Entire rental unit,Entire home/apt,1,1,2,37.77699,-122.44019,4.85,212,0.86,30,1125,150-199
19029310,59.0,South of Market,Room in hotel,Private room,1,8,2,37.78074,-122.411,4.38,116,12.68,1,28,50-99
2042095,106.0,Outer Mission,Private room in home,Private room,1,1,2,37.73234,-122.44256,4.9,327,3.24,2,25,100-149
53450580,59.0,Haight Ashbury,Entire rental unit,Entire home/apt,1,1,2,37.77109,-122.44758,4.33,80,0.39,30,365,50-99
19933216,160.05,Mission,Entire rental unit,Entire home/apt,2,1,5,37.7635,-122.42509,4.78,0,0.52,30,121,150-199
16688334,149.0,Russian Hill,Entire rental unit,Entire home/apt,1,1,4,37.79713,-122.42298,4.78,169,1.12,5,365,100-149
20269251,160.05,Potrero Hill,Entire rental unit,Entire home/apt,1,1,2,37.76116,-122.40166,5.0,22,1.17,30,42,150-199
19236730,160.05,Downtown/Civic Center,Room in hotel,Private room,1,1,4,37.78784,-122.41036,4.87,145,0.67,2,1125,150-199
20093004,160.05,Western Addition,Entire rental unit,Entire home/apt,4,1,8,37.77768,-122.4365,4.85,0,0.34,30,1125,150-199
37446300,110.0,Outer Sunset,Entire home,Entire home/apt,2,2,4,37.75618,-122.49744,4.75,171,0.12,30,90,100-149
22373631,140.0,Western Addition,Entire rental unit,Entire home/apt,2,1,5,37.77473,-122.43182,4.75,333,1.26,30,1125,100-149
20287325,160.05,Haight Ashbury,Private room in hostel,Private room,2,1,2,37.76944,-122.44992,4.7,0,1.49,1,25,150-199
20331804,160.05,Bernal Heights,Private room in condo,Private room,2,1,2,37.74305,-122.4213,4.81,0,0.41,4,21,150-199
43372025,175.0,Russian Hill,Entire rental unit,Entire home/apt,2,1,4,37.79962,-122.41363,5.0,213,0.58,30,365,150-199
20408951,160.05,Russian Hill,Entire rental unit,Entire home/apt,2,1,4,37.80435,-122.41877,5.0,0,0.06,30,90,150-199
51341671,50.0,West of Twin Peaks,Private room in guest suite,Private room,1,0,1,37.73398,-122.45504,4.65,359,1.74,1,28,0-49
920412228302762273,402.0,Haight Ashbury,Entire home,Entire home/apt,5,2,12,37.771584490065706,-122.43975049873566,4.58,271,3.24,1,365,400-449
652109119953692416,360.0,Western Addition,Entire condo,Entire home/apt,2,2,4,37.78716,-122.44178,5.0,309,0.42,10,120,350-399
54142958,217.0,Castro/Upper Market,Room in hotel,Private room,1,1,3,37.76051,-122.43604,4.62,291,0.5,1,25,200-249
39921182,424.0,Inner Richmond,Entire rental unit,Entire home/apt,2,2,4,37.7757,-122.45744,5.0,144,2.62,3,90,400-449
42073272,75.0,Haight Ashbury,Entire rental unit,Entire home/apt,0,1,2,37.76993,-122.44894,4.58,252,0.31,30,90,50-99
879796051465382801,165.0,Pacific Heights,Entire rental unit,Entire home/apt,1,1,2,37.78919,-122.44687,4.75,84,1.26,30,365,150-199
1027006964772513055,437.0,Excelsior,Entire home,Entire home/apt,5,2,10,37.7165,-122.4381,4.75,148,1.26,2,28,400-449
20311264,160.05,Mission,Entire home,Entire home/apt,2,1,3,37.7505,-122.4091,5.0,0,0.04,30,30,150-199
20335923,160.05,Nob Hill,Private room in home,Private room,1,1,1,37.79234,-122.41965,4.5,0,0.03,365,450,150-199
20497174,160.05,Downtown/Civic Center,Entire condo,Entire home/apt,1,1,4,37.78827,-122.41137,4.95,365,0.27,2,365,150-199
15873231,47.0,Financial District,Room in boutique hotel,Private room,1,0,2,37.78931,-122.40588,4.33,114,0.31,1,365,0-49
35944209,104.0,South of Market,Room in boutique hotel,Hotel room,1,1,2,37.771771428908565,-122.4092681954214,4.49,289,2.12,1,30,100-149
36199714,98.0,Ocean View,Entire condo,Entire home/apt,2,1,4,37.71402,-122.46359,5.0,340,0.04,30,1125,50-99
28992621,160.05,Haight Ashbury,Shared room in hostel,Shared room,1,1,2,37.76942,-122.44991,4.79,0,0.65,1,25,150-199
606712107820843616,280.0,Outer Sunset,Entire home,Entire home/apt,3,2,6,37.75886,-122.50153,5.0,49,0.39,14,80,250-299
39413362,85.0,West of Twin Peaks,Private room in home,Private room,1,1,2,37.7362,-122.44807,4.94,48,1.81,2,7,50-99
20664630,150.0,Western Addition,Entire rental unit,Entire home/apt,1,1,2,37.77058,-122.42743,5.0,14,0.08,180,1125,100-149
14314506,100.0,Outer Sunset,Entire rental unit,Entire home/apt,1,1,2,37.7642,-122.50583,5.0,364,0.16,90,365,50-99
923477991929724749,95.0,Western Addition,Entire rental unit,Entire home/apt,1,1,2,37.7747197,-122.4358094,4.75,340,1.26,30,365,50-99
747189887428329528,139.0,Ocean View,Entire home,Entire home/apt,3,1,4,37.72004,-122.45272,5.0,310,0.14,30,365,100-149
28581080,160.05,Mission,Private room in rental unit,Private room,1,1,2,37.74931,-122.42389,4.75,0,1.26,30,30,150-199
28517686,160.05,Downtown/Civic Center,Room in hotel,Private room,6,1,4,37.78689,-122.40982,5.0,11,0.08,1,1125,150-199
